JOBID,NAME,STATE,TIME,PARTITION,NODES,CPUS,MIN_MEMORY,NODELIST
29990297,b880-3,COMPLETI,1:43:07,boost_usr_pr,1,16,0,lrdn0496
29881376,011_p_22,PENDING,0:00,boost_usr_pr,32,1024,15400M,
29705502_[,main_train,PENDING,0:00,boost_usr_pr,1,32,200G,
29705963_[,main_train,PENDING,0:00,boost_usr_pr,1,32,200G,
29705912_[,main_train,PENDING,0:00,boost_usr_pr,1,32,200G,
29942326,NEP,PENDING,0:00,boost_usr_pr,1,1,0,
29942324,NEP,PENDING,0:00,boost_usr_pr,1,1,0,
29942331,NEP,PENDING,0:00,boost_usr_pr,1,1,0,
29950165_[,ft_mixdpoEXT_7B,PENDING,0:00,boost_usr_pr,8,64,15400M,
29950257,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29950277,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29950261,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29950302,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29950298,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29950323,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29950321,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29950305,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29950347,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29952850,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29952847,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29952875,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29953570,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29953593,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29953592,NEP,PENDING,0:00,boost_usr_pr,1,1,15400M,
29995370,job_serial.gpu,PENDING,0:00,boost_usr_pr,1,1,15400M,
29962053_[,llama_roberta_a,PENDING,0:00,boost_usr_pr,1,4,15400M,
29960415,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960414,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960413,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960412,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960411,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960410,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960409,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960407,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960394,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960393,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960392,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960391,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960390,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960389,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960388,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29960387,dppc_315,PENDING,0:00,boost_usr_pr,1,8,15400M,
29958018,chol10,PENDING,0:00,boost_usr_pr,1,8,15400M,
29958017,chol10,PENDING,0:00,boost_usr_pr,1,8,15400M,
29958016,chol10,PENDING,0:00,boost_usr_pr,1,8,15400M,
29958015,chol10,PENDING,0:00,boost_usr_pr,1,8,15400M,
29958014,chol10,PENDING,0:00,boost_usr_pr,1,8,15400M,
29958013,chol10,PENDING,0:00,boost_usr_pr,1,8,15400M,
29958012,chol10,PENDING,0:00,boost_usr_pr,1,8,15400M,
29958011,chol10,PENDING,0:00,boost_usr_pr,1,8,15400M,
29956862,chol25,PENDING,0:00,boost_usr_pr,1,8,15400M,
29956861,chol25,PENDING,0:00,boost_usr_pr,1,8,15400M,
29956860,chol25,PENDING,0:00,boost_usr_pr,1,8,15400M,
29956859,chol25,PENDING,0:00,boost_usr_pr,1,8,15400M,
29956858,chol25,PENDING,0:00,boost_usr_pr,1,8,15400M,
29956857,chol25,PENDING,0:00,boost_usr_pr,1,8,15400M,
29956856,chol25,PENDING,0:00,boost_usr_pr,1,8,15400M,
29956855,chol25,PENDING,0:00,boost_usr_pr,1,8,15400M,
29956235,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29956234,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29956233,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29956232,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29956231,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29956230,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29956228,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29956227,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29956226,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29956225,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29388555,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388554,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388553,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388552,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388551,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388550,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388549,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388548,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388547,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388546,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388545,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388544,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388543,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388542,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388541,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388540,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388539,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388538,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388537,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388536,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388521,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388520,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388519,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388518,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388517,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388516,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388515,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388514,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388513,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388512,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388511,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388510,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388508,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388507,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388506,apo_r2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388054,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388053,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388052,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388051,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388050,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388049,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388048,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388047,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388046,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388045,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388044,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388043,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388042,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388041,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388040,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388039,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388038,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388037,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388036,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388035,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388034,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388033,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388032,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388031,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388030,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388029,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388028,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388027,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388026,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388025,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388024,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388023,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388022,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388021,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29388020,apo_r1,PENDING,0:00,boost_usr_pr,1,8,15400M,
29125525,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29125524,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29125523,ABt2,PENDING,0:00,boost_usr_pr,1,4,15400M,
29975796,v6_ext_resume,PENDING,0:00,boost_usr_pr,1,32,200G,
29953463,Hddp,PENDING,0:00,boost_usr_pr,2,64,480000M,
29953362,80H-1GPa,PENDING,0:00,boost_usr_pr,2,64,480000M,
29988930,RPN_MNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29988929,RPN_MNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29988928,RPN_MNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29953728,CPN_MNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29953726,CPN_MNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29953724,CPN_MNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29952502,CPN_HNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29952501,CPN_HNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29952500,CPN_HNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29952405,RPN_HNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29952404,RPN_HNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29952403,RPN_HNHV.sh,PENDING,0:00,boost_usr_pr,12,48,256G,
29989143,LPN.sh,PENDING,0:00,boost_usr_pr,1,4,256G,
29881982,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881981,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881980,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881979,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881976,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881975,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881974,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881973,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881970,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881969,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881968,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881967,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881964,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881963,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881962,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881961,plainmd,PENDING,0:00,boost_usr_pr,1,8,15400M,
29995056,llava_st2__alig,PENDING,0:00,boost_usr_pr,4,64,220G,
29876563,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876562,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876561,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876560,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876559,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876549,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876547,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876546,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876545,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876544,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876536,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876535,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876534,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876533,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876532,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876520,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876519,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876518,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876517,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876516,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876511,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876510,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876509,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876508,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876507,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876495,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876494,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876493,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876492,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876491,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876486,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876485,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876484,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876483,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876482,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876472,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876471,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876470,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876469,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876468,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876439,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876437,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876436,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876435,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876434,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876423,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876421,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876420,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876418,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876416,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876404,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876403,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876402,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876401,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876400,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876381,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876380,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876379,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876378,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876377,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876372,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876371,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876370,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876369,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876368,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876361,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876360,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876359,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876358,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876357,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876351,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876350,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876349,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876348,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876347,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876322,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876321,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876320,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876319,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29876318,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29448267,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29448266,sbatch_acemd,PENDING,0:00,boost_usr_pr,1,1,15400M,
29932752,SAM3_VSPW/SAM3_,PENDING,0:00,boost_usr_pr,1,1,15400M,
29932751,SAM3_VSPW/SAM3_,PENDING,0:00,boost_usr_pr,1,1,15400M,
29951524,1-TRAAK-199,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951523,1-TRAAK-196,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951522,1-TRAAK-193,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951521,1-TRAAK-190,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951520,1-TRAAK-187,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951519,1-TRAAK-184,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951518,1-TRAAK-181,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951517,1-TRAAK-178,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951516,1-TRAAK-175,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951515,1-TRAAK-172,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951514,1-TRAAK-169,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951513,1-TRAAK-166,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951512,1-TRAAK-163,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951511,1-TRAAK-160,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951510,1-TRAAK-157,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951509,1-TRAAK-154,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951508,1-TRAAK-151,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951507,1-TRAAK-148,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951506,1-TRAAK-145,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951505,1-TRAAK-142,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951504,1-TRAAK-139,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951503,1-TRAAK-136,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951502,1-TRAAK-133,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951501,1-TRAAK-130,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951500,1-TRAAK-127,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951499,1-TRAAK-124,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951498,1-TRAAK-121,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951497,1-TRAAK-118,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951496,1-TRAAK-115,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951494,1-TRAAK-112,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951493,1-TRAAK-109,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951491,1-TRAAK-106,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951490,1-TRAAK-103,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951489,1-TRAAK-100,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951488,1-TRAAK-97,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951487,1-TRAAK-94,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951486,1-TRAAK-91,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951485,1-TRAAK-88,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951484,1-TRAAK-85,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951483,1-TRAAK-82,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951482,1-TRAAK-79,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951481,1-TRAAK-76,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951479,1-TRAAK-73,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951478,1-TRAAK-70,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951477,1-TRAAK-67,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951476,1-TRAAK-64,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951455,1-TRAAK-61,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951454,1-TRAAK-58,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951453,1-TRAAK-55,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951452,1-TRAAK-52,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951451,1-TRAAK-49,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951450,1-TRAAK-46,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951448,1-TRAAK-43,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951447,1-TRAAK-40,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951446,1-TRAAK-37,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951445,1-TRAAK-34,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951444,1-TRAAK-31,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951443,1-TRAAK-28,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951442,1-TRAAK-25,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951441,1-TRAAK-22,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951440,1-TRAAK-19,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951439,1-TRAAK-16,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951438,1-TRAAK-13,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951437,1-TRAAK-10,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951436,1-TRAAK-7,PENDING,0:00,boost_usr_pr,1,32,15400M,
29951435,1-TRAAK-4,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950875,1-TRAAK-199,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950874,1-TRAAK-196,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950873,1-TRAAK-193,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950872,1-TRAAK-190,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950871,1-TRAAK-187,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950870,1-TRAAK-184,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950869,1-TRAAK-181,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950868,1-TRAAK-178,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950867,1-TRAAK-175,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950866,1-TRAAK-172,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950865,1-TRAAK-169,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950864,1-TRAAK-166,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950863,1-TRAAK-163,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950862,1-TRAAK-160,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950861,1-TRAAK-157,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950860,1-TRAAK-154,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950859,1-TRAAK-151,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950858,1-TRAAK-148,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950857,1-TRAAK-145,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950856,1-TRAAK-142,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950855,1-TRAAK-139,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950854,1-TRAAK-136,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950853,1-TRAAK-133,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950851,1-TRAAK-130,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950849,1-TRAAK-127,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950848,1-TRAAK-124,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950847,1-TRAAK-121,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950846,1-TRAAK-118,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950845,1-TRAAK-115,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950844,1-TRAAK-112,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950843,1-TRAAK-109,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950842,1-TRAAK-106,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950841,1-TRAAK-103,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950840,1-TRAAK-100,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950839,1-TRAAK-97,PENDING,0:00,boost_usr_pr,1,32,15400M,
